generating_institute     gfz-potsdam
     generating_date     2015/10/23
        product_type     gravity_field
                body     earth
           modelname     eigen-6c4
     max_used_degree          2190
         tide_system     tide_free
          functional     gravity_earth  (centrifugal term included)
                unit     mgal
          refsysname     WGS84
            gmrefpot      3.98600441800E+14 m**3/s**2
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
    normal_potential      6.263685171456948E+07 m**2/s**2
       long_lat_unit     degree
      latlimit_north      -6.0000000000000    
      latlimit_south      -20.000000000000    
      longlimit_west       319.00000000000    
      longlimit_east       329.00000000000    
            gridstep      0.10000000000000    
  latitude_parallels           141
 longitude_parallels           101
number_of_gridpoints         14241
            gapvalue        9999999.0000
       weighted_mean      9.7827218E+05 mgal
            maxvalue      9.7879470E+05 mgal
            minvalue      9.7784516E+05 mgal
         signal_wrms      1.9344986E+02 mgal
         grid_format     long_lat_height_value
 
          longitude    latitude  h_over_geoid  gravity_earth
            [deg.]      [deg.]     [meter]         [mgal]
end_of_head ======================================================
           322.5000    -17.3000       0.00   978487.570276432438
           322.6000    -17.3000       0.00   978464.403471003636
           322.7000    -17.3000       0.00   978442.287748929695
           322.8000    -17.3000       0.00   978450.161730981432
           322.9000    -17.3000       0.00   978461.260010586469
           323.0000    -17.3000       0.00   978483.084800555487
           323.1000    -17.3000       0.00   978491.995427018846
           323.2000    -17.3000       0.00   978479.685421233415
           323.3000    -17.3000       0.00   978459.391581540811
           323.4000    -17.3000       0.00   978451.231624525855
           323.5000    -17.3000       0.00   978450.762169368099
           323.6000    -17.3000       0.00   978456.569322324824
           323.7000    -17.3000       0.00   978459.072183314594
           323.8000    -17.3000       0.00   978459.934860756621
           323.9000    -17.3000       0.00   978461.421380721848
           324.0000    -17.3000       0.00   978461.091901549138
           324.1000    -17.3000       0.00   978465.103965009679
           324.2000    -17.3000       0.00   978471.321192020085
           324.3000    -17.3000       0.00   978472.774269088637
           324.4000    -17.3000       0.00   978477.618713754928
           324.5000    -17.3000       0.00   978478.869315111893
           324.6000    -17.3000       0.00   978484.491501279757
           324.7000    -17.3000       0.00   978486.672103212797
           324.8000    -17.3000       0.00   978484.863889667671
           324.9000    -17.3000       0.00   978481.687069581472
           325.0000    -17.3000       0.00   978478.905722207390
           325.1000    -17.3000       0.00   978476.749012633460
           325.2000    -17.3000       0.00   978473.062225533999
           325.3000    -17.3000       0.00   978476.163033639779
           325.4000    -17.3000       0.00   978474.350929047214
           325.5000    -17.3000       0.00   978475.247451520874
           325.6000    -17.3000       0.00   978481.624010656145
           325.7000    -17.3000       0.00   978479.189915294293
           325.8000    -17.3000       0.00   978478.189794022590
           325.9000    -17.3000       0.00   978482.667509250692
           326.0000    -17.3000       0.00   978481.585489991237
           326.1000    -17.3000       0.00   978479.738787407870
           326.2000    -17.3000       0.00   978482.654312571394
           326.3000    -17.3000       0.00   978483.322873240104
           326.4000    -17.3000       0.00   978482.368373892852
           326.5000    -17.3000       0.00   978483.247354115476
           326.6000    -17.3000       0.00   978484.114051804412
           326.7000    -17.3000       0.00   978482.841795588727
           326.8000    -17.3000       0.00   978484.396010285243
           326.9000    -17.3000       0.00   978484.633676727186
           327.0000    -17.3000       0.00   978489.610205194331
           327.1000    -17.3000       0.00   978485.347983345506
           327.2000    -17.3000       0.00   978481.760480275261
           327.3000    -17.3000       0.00   978486.391451171716
           327.4000    -17.3000       0.00   978487.326956842910
           327.5000    -17.3000       0.00   978486.594665957033
           327.6000    -17.3000       0.00   978485.180390474387
           327.7000    -17.3000       0.00   978485.666981105227
           327.8000    -17.3000       0.00   978485.831206659321
           327.9000    -17.3000       0.00   978486.587549518328
           328.0000    -17.3000       0.00   978483.913802463678
           328.1000    -17.3000       0.00   978484.348799426109
           328.2000    -17.3000       0.00   978484.960932490299
           328.3000    -17.3000       0.00   978484.654241220094
           328.4000    -17.3000       0.00   978482.173662658082
           328.5000    -17.3000       0.00   978485.075990193523
           328.6000    -17.3000       0.00   978484.086400635540
           328.7000    -17.3000       0.00   978487.446258760756
           328.8000    -17.3000       0.00   978487.186522999546
           328.9000    -17.3000       0.00   978487.850217927480
           329.0000    -17.3000       0.00   978489.303755353438
           319.0000    -17.4000     300.00   978395.696249439148
           319.1000    -17.4000     352.00   978391.232319284580
           319.2000    -17.4000     312.00   978406.396422112361
           319.3000    -17.4000     284.00   978410.731878959457
           319.4000    -17.4000     335.00   978400.047494391561
           319.5000    -17.4000     299.00   978411.300246393774
           319.6000    -17.4000     292.00   978406.891764063272
           319.7000    -17.4000     233.00   978419.184487366234
           319.8000    -17.4000     179.00   978431.124588254141
           319.9000    -17.4000     201.00   978418.556860163575
           320.0000    -17.4000     167.00   978425.299043585430
           320.1000    -17.4000     156.00   978432.130064126104
           320.2000    -17.4000     179.00   978433.613517472404
           320.3000    -17.4000     158.00   978434.311066608410
           320.4000    -17.4000      90.00   978449.072343912674
           320.5000    -17.4000      71.00   978458.449816169916
           320.6000    -17.4000      36.00   978475.552291813772
           320.7000    -17.4000      43.00   978486.152501537465
           320.8000    -17.4000       0.00   978500.611738048377
           320.9000    -17.4000       0.00   978505.795405876590
           321.0000    -17.4000       0.00   978507.072298486368
           321.1000    -17.4000       0.00   978512.874008512939
           321.2000    -17.4000       0.00   978517.532285012421
           321.3000    -17.4000       0.00   978516.993339507957
           321.4000    -17.4000       0.00   978513.102569428156
           321.5000    -17.4000       0.00   978517.800348537392
           321.6000    -17.4000       0.00   978499.068240371300
           321.7000    -17.4000       0.00   978459.749528726912
           321.8000    -17.4000       0.00   978429.599129847251
           321.9000    -17.4000       0.00   978422.019274883321
           322.0000    -17.4000       0.00   978421.432919581188
           322.1000    -17.4000       0.00   978420.399955790839
           322.2000    -17.4000       0.00   978428.767526804819
           322.3000    -17.4000       0.00   978457.154453135794
           322.4000    -17.4000       0.00   978472.843284437084
           322.5000    -17.4000       0.00   978464.654193803435
           322.6000    -17.4000       0.00   978450.765606429195
           322.7000    -17.4000       0.00   978418.659468384925
           322.8000    -17.4000       0.00   978414.262763428851
           322.9000    -17.4000       0.00   978426.715102908434
           323.0000    -17.4000       0.00   978436.373912513722
           323.1000    -17.4000       0.00   978442.694869304425
           323.2000    -17.4000       0.00   978445.576768555329
           323.3000    -17.4000       0.00   978450.190275807516
           323.4000    -17.4000       0.00   978449.799055372830
           323.5000    -17.4000       0.00   978453.717855929746
           323.6000    -17.4000       0.00   978459.164520123508
           323.7000    -17.4000       0.00   978461.278549930779
           323.8000    -17.4000       0.00   978460.937558611156
           323.9000    -17.4000       0.00   978464.855902629090
           324.0000    -17.4000       0.00   978468.489850362879
           324.1000    -17.4000       0.00   978478.315636986517
           324.2000    -17.4000       0.00   978482.181791864219
           324.3000    -17.4000       0.00   978487.889619925292
           324.4000    -17.4000       0.00   978486.308819843456
           324.5000    -17.4000       0.00   978489.313074612408
           324.6000    -17.4000       0.00   978488.678559271269
           324.7000    -17.4000       0.00   978489.685894562746
           324.8000    -17.4000       0.00   978484.377194837201
           324.9000    -17.4000       0.00   978481.798153589945
           325.0000    -17.4000       0.00   978482.053616819903
           325.1000    -17.4000       0.00   978478.260744030820
           325.2000    -17.4000       0.00   978477.975294396747
           325.3000    -17.4000       0.00   978480.338163422886
           325.4000    -17.4000       0.00   978480.634532385506
           325.5000    -17.4000       0.00   978478.560409618192
           325.6000    -17.4000       0.00   978482.278329767752
